facilities = 100 objectives = 2 max_distances = 100 max flows = 100 correlation = 0.500000 seed = 1137708844
92 49 18 86 55 33 24  7 73 51 76 98 21 96 62 85  4 14 20 41 39 56 30 73  0 53 98 92 68  8 76 27 52 58 59 81 42  8 20 95 49 43 80 51 42 95 65 49 17 48 88 14 10 57 60 92 98 10 62 67 59 70 63 63 22 88 32 24  9 18  8 57 64 80 77 66 82 73 96 98 63 90 47 96 83 27 74 49 10  6 70 29 75 66  7 76 57  1 16  1 
50  3 32 84 75 46 52 81  8 74 23 48 45 28  9 89 40 34 14 97 70 48 76 69 53  0 70 46 70 94 93 95 96 87 18 90 44 54 55 48 27 15 35 86  5 90 19 13 25  9 38 80 90 90 28 62  7  1 99 49 81  8 34  6  4 39 89 14 73 87 51 51 18 56 70 31 32 76 35  7 97 98 25 46 36 54 16 22 78 95 90  4 37 32 83 23 48 58 94 29 
18  7 56 38 52 43 18 33 28 63 76 34 45 38 10 35 35 95 71 65 43 83 96 88 98 70  0 81  6 99  8 44 91 87 72 66 35 11 96 61 88 64 56 80 84 65 36 88 29 98 16 27 43 100 66 85 33 79 27 76  5 83 56 58 16 81 65 69 88  1  7 35  7 50 59 19 52  1 96 98 69 63 58 70 20 50 84 39  2  1 71 22 63 40 30 91 55 52 65 79 
16 69 30 100 34 80 77 38  4 48  1 39 69 71 94 17 81  8 21 66 50  4 56 100 92 46 81  0 63 18 25 34 19 64 54 13 18 97 72 96 54 90 44 38 10 25 57 94 77 38 87 51 14 62 57 30 11  5 41 48 96 22 36 96 77 38 11 90 27 39  4 58 73 100  4 62 67  4 29 76 16 73 36 67 98 71 50 36 93 99 73 95 29  7 10 34 91 70 95 54 
23 37 68 55 71 48 55 47 23 46 29 11 90 37 95 18 22 37 21 50 62 98 90 95 68 70  6 63  0 62 17 79 55 18 80 34 14 37 50 67 79 17 19  2 35 92  3 60 32 65 93 84 75 88 86 68 78 46 51 89 63 21 93 22 69 48 89 50 18  1 98  7  3 75 88  6 45 90 22 62 75 38 34 86  3 82 69 54 35 71 53 64 95 64 94 65 56 23 75 45 
98 30 24  2  3 47 24 78 65  3 74 92 18 20 55 100 20 20 10  4 58 97 52 36  8 94 99 18 62  0 89 25 21 87  2 80 39 82 86 68 67 21 17 72 75 85 50 24 13 60 46 66 94 79 32 71 85 93 77 67 90 98 58 24 83 50 87 67 58 85 81 83 13 49 36 40 61 100 11 45 67 47 32 33 34 42 44 100 70 94  1  6 67 58 61  5 45 79 37 48 
63  5 92 60 76 57 14 60 96 69 10 99 32 96 40 47 14 32 80 68 16 51 34 87 76 93  8 25 17 89  0 31 68 62 43 70  8 85 80 84 84 71 94 47 28 51 48 67 93 58 61 64 42 63 96 66 53 30 51 59 76 21 90 37 46 30 39 84 51 41 40 72  3 50 96 97 56 61 66 12 42  7 19 66  5 29 47 10 35 64 38 43 97 100 77 58 58 63 64 83 
14 70 12 55 29 70 56 50 71 42 100 72 70 63 74 53 64 89 50 93 89 60 57 37 27 95 44 34 79 25 31  0 73 66 58 27  8 75 76 25 84 50 83 66  4 60 44 50 21 82 52 99 11 44 76 62 45 84 45 34  1 89 39  7 70 96 19 76 35 89 87 99 92 60 24 78 97  1 64 87 53 18 96 87 51  2 56 55 37 85 88 44 24 91 59 31  2 82 90 82 
31 59 12 78  5 37 39 87 60 67 80 57  9 78 48 41 47 82 25 64 32  4 59 70 52 96 91 19 55 21 68 73  0 17 93 35 36 87 92 89 15 35 15 47 69 15 63 51 17  4 74 77 25 45 38 96 88 15 97 30 75 98  8 68 50 58 94 96 62 47 13 12 21  5 44 96 52 27 55 27 63 30 45 80 41 60 14 23  6 42  9 24 66 67 26 76 62 96 21 100 
51 26 30 33 75  5 61 67 11 28 100 35 99 94 61  3 58 67 24 84 95 66  4 44 58 87 87 64 18 87 62 66 17  0  6 38 75 49 50 78 41 71 98 75 16 31 78 30 86 49 74 86 77 20 10 20 14 95 63 16 80 70 29 97 10  8 10  2 75 50 96 56 12 82 37 56 62 45 98 71 52 38 31 84 36 86 75 83 12 73 47 91 20 96 86 52 80 25  3 67 
41 88  7 89 60 62 43 11 18 98 39 74 15 81 77  1 54 87 62 95 53 60 78 60 59 18 72 54 80  2 43 58 93  6  0 80 61 88 38 41 51 74 33 29  6 96 81 99 86 65 63 93 20 29 73 17 73 73 19 36 27 87 43  2 49 49 18 99 73 65 30 96 29 60 76  8 81 15 85 59  8 47 43 50 65 69 22 63 59 13 88 34 13 61 54 19 25 91 95 17 
43 75 78 58 13  6 39 37 77 76 69 82 48 55 61 61 95 92 79 21 25 100 18 41 81 90 66 13 34 80 70 27 35 38 80  0 11 38 60 37 73 23  9 92 64  4 80 32 95 74 55 54 96 27 60 75 30 72 45 17 62 12 53 27 69 47 54 77 62 24 94 92 11  7  4  7 56 72 77 92 41 25 20 38 57 55 11 10 26 41 78 98 46 94 11 47 12 68 48 80 
100 82 97 80 33 85 15 67 69 90 50 22 94 27 66 88 33 13 94 16 73 28 80 70 42 44 35 18 14 39  8  8 36 75 61 11  0  8 87 85 70 38 47 25 22 67 68 61 62  8 59 44 65 78 95 98 73 21 66 95 73 12 24 44 31 60 42 19 100 50 23  9 55 31  6 29 81 44 10 39 68  5 35 16 59 44 59 53 48 83 89 68 19 79 100  5 70 16 99 47 
52 78 69  1 98 54 15  5 99 27 34 41 18 34 88 32 32 47 14 15 99 65 30 70  8 54 11 97 37 82 85 75 87 49 88 38  8  0 76 84 88 32 83 44 76  1  6  7 31  6  9 56 36 92 20 79  5 45 99  8 83 10 15 96 87 53 61 74 57 24 38 14 74 89 26 46 10 80 50 83 52 48 86 28 76 17 32 50 64 32 91 97 81 80 38  5 87 74 90 46 
37 68 49 40 42 85 30  6 82 89 57 21 25 41 90 77 43 30 40 86 55 71 78 23 20 55 96 72 50 86 80 76 92 50 38 60 87 76  0 81 80 93 49 70 76 20 10 12 26 26 36 42 83 85 97 14 88 40 91 24 52 62 93 21 16 76 52 30 87 52 15  3 76 92 27 91 13  7 85 78 18 86 96  2 61  7 92 54 59  4  4 88 73 57 86 99 44 82 19 83 
12 98 87 56 18 96 41 71 18 71 91 55 63 80 63 72 59 60  3 14 16 86 66 93 95 48 61 96 67 68 84 25 89 78 41 37 85 84 81  0 83 30 13 70 92 77 92 97 30 58 99 98 41 88 15 10  3 42 15 39 90 65 20 19 17 37 27 70 70 41 40 36 85 29 46 24 49 60 16 17  5 67 24 85 23 85  8 79 21 45 56 77 81 20 64  4 55 68 70 95 
16 14 39 51 78 47 49 54 66  5 68 35 83 10 94 26 72 55 98 91 18  7 51 41 49 27 88 54 79 67 84 84 15 41 51 73 70 88 80 83  0 92 89 93 91  7 65 16 52 19  2 30 29 25 56 22 80 19 83 44 52 56 35 24  8 19 88 14 29 99  6 20 26 38 58 79  9 62 77 28 98 66 84 82 46 22 59 67 32 67 82 70 52  8 76 61 23  4 41 67 
82 55 63 45 92 71 66 34 73 18 91 33  5 73 98 27 78 82 16 100 22 92 35 97 43 15 64 90 17 21 71 50 35 71 74 23 38 32 93 30 92  0 35  6 29 92 47  6 48 55 45 30 77 25 81 84 27 50  2 100 71 22 68 34 78 89 97 19 73 87 40 35 51 60 47 76 30 90 82 41 93 22 27 13 27 97 27 64 94 50 35 45 81 68 82  1 97 46 69  1 
95 61 40 15  4 71  9 71 38 27 23 51 73 94 56 56 63 34 97 91 64 69  1 79 80 35 56 44 19 17 94 83 15 98 33  9 47 83 49 13 89 35  0 25 56 72 63 87 11 70  8 49 75 77 89 79 79 16 100 75 59 17 76 24 24 17 15 70 26 62 70 94 21 23 27 98 94 37 44 93 63 62 93  4 51 69 32 79 39 31  3 93 25  2 70 19 91 62 29 42 
42 53 70 16 30 33  9 69 99  3 58  7 58  9 55 52 98 45 49 100 13 55 79 66 51 86 80 38  2 72 47 66 47 75 29 92 25 44 70 70 93  6 25  0 18 70  8 91 69 57 74 86 92 58 41 100  7 29 66 61 81 10 63 22 63  2 88 57 61 86 28 86 68 86  7 28 15 100 93 27 13 24 65 70 28 26 84 98 85 25  6  2 21 100 40 47 38 75 84 75 
81 76 74 11 59 51 13 89 56 63 90 55 79 68 29 98  1 41 67 92 24 45 35 38 42  5 84 10 35 75 28  4 69 16  6 64 22 76 76 92 91 29 56 18  0  8 34 67 45 52 33 34 52 57 59 33 93 53 34 76 29 20 53 85 63 37 43 54 27 69 100 69 11 56 73 18 87 85 34 21 18 94 24 23 68 50 27 64 79 16 72 60 97 43 58 32 37 66 62 99 
36 74 99 25 56 44 82 10 45 69 47 10 47 21  1 35  3 95 62 12 74 36 65 61 95 90 65 25 92 85 51 60 15 31 96  4 67  1 20 77  7 92 72 70  8  0  1  2 60 66 66 71 82 84  1 87 48 83 62 81 49 75 17 86 82 26  8 80 34 45 59 74 21 80 14 19 26 88  8 87  7 78 13  6 16 32 65 74 76 57 66 11 88 94 24 71 24 69  1 38 
46 32 34 91 78 68  8 75 51 81 70 15 64 23 41 54 67 88  8 28 34 72 41 45 65 19 36 57  3 50 48 44 63 78 81 80 68  6 10 92 65 47 63  8 34  1  0 23 67 47 88 84 58  2  6 85 12 10 96 92 16 43 23 46 24 81 98 91 67 88  3 20 98 18 50 14 65 72 41 50 35 92 41 13 81 71 49  6 54 42 27 100 67 21 95 60 83 30 52 86 
58 14 58 52 40 28 27 30 11 34 53 43 77 49 45  9 54 11 95  2 72 46 92 24 49 13 88 94 60 24 67 50 51 30 99 32 61  7 12 97 16  6 87 91 67  2 23  0  9 53 85 69 71 79 43 70  5 54  8 66  9  7 63 22 27 15 87 34 90 96 50 98  9 81 33  8 29 24 37 61 23 72 26  2 93 49 12 91 80  3 60 36  1 69 45 17 29 14 82 42 
82 71 44  5  9 85 76 70 86 22 71 91 19 23 69 42 47 16 26 36 80 98 71  9 17 25 29 77 32 13 93 21 17 86 86 95 62 31 26 30 52 48 11 69 45 60 67  9  0 89 49 20 85 73 68 99 94 56  2 64 37 98 42 81 30 23 57 50 27 33  3 30 64 46 42 94 25 51 73 92 93  5 49 33 31 13 90 22  5  3  2 65 58  7 64 49 19 47 13 41 
27 52  6 85 63 11 97 22  4 94  7 16 44 98  1 29 54 13 76 16 98 55 57 91 48  9 98 38 65 60 58 82  4 49 65 74  8  6 26 58 19 55 70 57 52 66 47 53 89  0 100 27 12 99 70 10 20 55 60 91 19 60  9 59 40 64 16 53  3 42 68 22 55 63 70 60 70 99 34 50 91 75 44 36  3 35 14 81 53 86 64 17 72 53 38 16 66 28 32 53 
40 87 92 13 46 92 77 73 68 44 76 40 36 93 37 74 52 80 71 89 33 16 60 72 88 38 16 87 93 46 61 52 74 74 63 55 59  9 36 99  2 45  8 74 33 66 88 85 49 100  0 50  8  6 87  8 60 22  2 28 95 91 69 36 32  6 44 45 86 56 53 69 24 22 74 66 65 26 92  2  9  4 60 56  4 37  7 70 58  7 27 57 62 94  4 97 32 88 38 38 
88 98 33 58 88 82 56  4 75 44 79 54 24 23 32 49 22 52 30 40 57 96 68  6 14 80 27 51 84 66 64 99 77 86 93 54 44 56 42 98 30 30 49 86 34 71 84 69 20 27 50  0 16 83 83 76 36  7 29 36 12 93 57 100 22 27 26 15 33 45 14 41 40 90 99 86 92 73  5 52 21 32 31  8 57  2  7 65 75 22 24 10 80 41 45 63 43 80 75 59 
50  1 10 39 31  7  2 35 78  6 47 40 65 82 83 96  6 34 58 28 75 80 29 83 10 90 43 14 75 94 42 11 25 77 20 96 65 36 83 41 29 77 75 92 52 82 58 71 85 12  8 16  0 96 52 23 74 29 35 64 52 77 63 97 40 79  6 48 76 53 27 33 42 49 96 15  7 94 84 51 40 54 34 37 25 89 15 41 13 42 98  4 66  9 24  9 13 66 86  7 
99 15 96 91 64 58 62 67 83 95 77  3 46 38 79 50 54 57 89 81 31 63 100 28 57 90 100 62 88 79 63 44 45 20 29 27 78 92 85 88 25 25 77 58 57 84  2 79 73 99  6 83 96  0 55  2 17  5 69 58 38 73 34 24 26  8 45 85 65 80 60 56 29 90 100  9 30  9  9 23 92 83 10 67 71 66 45 98 72 78  9 51 64 44 63 85 26 39 72 86 
96 75 52 46 31  2 50 60 20 90 11 35 94 71 43 13 35 14 31 83 11 100  7 72 60 28 66 57 86 32 96 76 38 10 73 60 95 20 97 15 56 81 89 41 59  1  6 43 68 70 87 83 52 55  0 85 88 61 49 46 91 14 21 60 33 95  9 69 60 100  3 36 56 64 44 83 13 42  3 76 21 14 20 41 52 61 49 75  8 18 92 20 11 52 53 77 60  7  5 77 
75 83  1 78 59 83 60 74 54 75 53  5 94 45 22 44 20 64 64 30 11 13 49 66 92 62 85 30 68 71 66 62 96 20 17 75 98 79 14 10 22 84 79 100 33 87 85 70 99 10  8 76 23  2 85  0 58 37  8 35 87 65 87 48 99 29 34 10 41 72 21 60 98 94 56  4  7 39  2 75 96 11 65 28 26 16 26 62 87 40 33 28 26 93 22 70 14 93 79 54 
87  7 50 99 29 47 55 37 34 70 77  3 91 18 18 48 56 45 49 95 95 83 69 70 98  7 33 11 78 85 53 45 88 14 73 30 73  5 88  3 80 27 79  7 93 48 12  5 94 20 60 36 74 17 88 58  0 51 51 74  2 38 80 27 57  3 41 44 77  6  3 42 91 37 66 51 78 50 95 78 10 59 42 15 15 42 22 29  9 25 14 92 71 29 87 83 36 54 20 68 
77 19 29 100 11 86 23 14 30 63 14 38 30 17 97 81 79 14 55  9 21 90  4 43 10  1 79  5 46 93 30 84 15 95 73 72 21 45 40 42 19 50 16 29 53 83 10 54 56 55 22  7 29  5 61 37 51  0 12  9 62 25 28  8 90 30 98 92 34 92 38 49 68 94 84 40 59 11 31 87 21 76  3  6 85 43 91 73 64 30 13 18 62 85 33 19 51 20 85  9 
41 68 48 81 49  4 41 35 34 33 61 14  5 63 87  3 15 48 38 29 55 89 25  1 62 99 27 41 51 77 51 45 97 63 19 45 66 99 91 15 83  2 100 66 34 62 96  8  2 60  2 29 35 69 49  8 51 12  0 61 42 55 32 86 20  4 34 10 32 40 10 51 55 99 29 41 81 84 52 19 36 94 55 71 60 31 66 92 11 65 33  5 88 74 58 76 52 88 99 81 
20 15 31 55 93 12 52 29 99 77  8 16 86 45  8 16 85 47 78 18 70 71 56 11 67 49 76 48 89 67 59 34 30 16 36 17 95  8 24 39 44 100 75 61 76 81 92 66 64 91 28 36 64 58 46 35 74  9 61  0 91 42  1 31 31 36  2 39 81 95 51 82 42 25 36 61 19 98 20 19 56 23 97 11 28 90 60 92 76 89 45 91 36 52 56 96 100 41  6  3 
18 61  4 19 62 70 29 36 44 18 12 82 11 34 46 38 58 56 87 20 73 44 58 60 59 81  5 96 63 90 76  1 75 80 27 62 73 83 52 90 52 71 59 81 29 49 16  9 37 19 95 12 52 38 91 87  2 62 42 91  0 60 49 50  9 52 22 64 68 62 89 24  2 60 95 53 27 27 33 42 12 44 11 66 55 28 52 76 94 27 93 46 11 61 12 53 41 24 85 72 
12 54 78 61 72 69 80 87 48 50 70 16 88 77 79 35 84 35  5 76  5 86 85 71 70  8 83 22 21 98 21 89 98 70 87 12 12 10 62 65 56 22 17 10 20 75 43  7 98 60 91 93 77 73 14 65 38 25 55 42 60  0 70 60 28 12 74 90 35 93 87 17 45 80 28 72  9 40 73 33 83 39 32 94 83 26 48 19 63 56 55 97 77 50 45 24 59 17 40  1 
21 44 99 47 84 54 38 16 29 66  9 78 86 50  8 49  3 53 27 47 11 96 92 35 63 34 56 36 93 58 90 39  8 29 43 53 24 15 93 20 35 68 76 63 53 17 23 63 42  9 69 57 63 34 21 87 80 28 32  1 49 70  0 97 51 65 90 95 66  8 10 78 63 89  6  4 34  9 51 61 16 41 82 48 99 16 87 22 81 44 24  8 87 28 75 32 23 46 89 41 
44 66 35 66 47 52 57 64 20 79 13 72 62 86 87 60  3 96 17 77 13 53 99 17 63  6 58 96 22 24 37  7 68 97  2 27 44 96 21 19 24 34 24 22 85 86 46 22 81 59 36 100 97 24 60 48 27  8 86 31 50 60 97  0 73 68 39 40 44 56 70 80 75 74 71 77 51 38 97 81 16  7 43 62 76 51 78 51 12 86 40 19 46 55 37 92 48 79 53 86 
70  3 44 49  2 74 59 84 30 65 81 75 14 67 78 22 40 30 90 10 16 76 75  5 22  4 16 77 69 83 46 70 50 10 49 69 31 87 16 17  8 78 24 63 63 82 24 27 30 40 32 22 40 26 33 99 57 90 20 31  9 28 51 73  0 55  6 96 80 31 100 25 17  9 12  3 20 45 49  2 49 35 30 87 89 74  2 82 72 63 31 62 93 13 100 87 40 84 54 21 
 9 68 39 92  3 49 13 64 62 14 18 30 81 16 64 40 60 77 85 26 29 37 47 74 88 39 81 38 48 50 30 96 58  8 49 47 60 53 76 37 19 89 17  2 37 26 81 15 23 64  6 27 79  8 95 29  3 30  4 36 52 12 65 68 55  0 30 17 69  3 30 36 12 86 41 89 68 55 77 15 47 88 38 84 41 42 27  7 91 26 78 38 49  9  8 52 99 34 52  1 
49 94 69 42 59 16 83 14 26 56  7  1 82 28 35 83 84  7  1 51 35 18 15 94 32 89 65 11 89 87 39 19 94 10 18 54 42 61 52 27 88 97 15 88 43  8 98 87 57 16 44 26  6 45  9 34 41 98 34  2 22 74 90 39  6 30  0 63 39  4  2 86 76 23 56 75 84  4 62 67 83 85  1 35 38 20 91 84 36 93 37 76 51 21 96 24 98 48 65 94 
97 35 93 15 12 13 44 72 31 15 97 88 52 36 98 45 36 32 32 93 84 88 71 45 24 14 69 90 50 67 84 76 96  2 99 77 19 74 30 70 14 19 70 57 54 80 91 34 50 53 45 15 48 85 69 10 44 92 10 39 64 90 95 40 96 17 63  0 33  1 27 19 49 17 11  4  8  1 67 20 25 37 94 24  1 59 26 73 10 27 32 53 55 54 50 96 55 58 81 82 
30 98 31 83 77 36 38 74 76 50 95 69 50 41 59 30 11 62 91 38 72 82 10 100  9 73 88 27 18 58 51 35 62 75 73 62 100 57 87 70 29 73 26 61 27 34 67 90 27  3 86 33 76 65 60 41 77 34 32 81 68 35 66 44 80 69 39 33  0 19 62 77 90 98  2 41 95 43  1 89 92 16 86 47 99 82 92 56 43  9 24 62 71 78 30 27  1 90 37 14 
