facilities = 60 objectives = 2 max_distances = 100 max flows = 100 correlation = -0.800000 seed = 13709200
48  1 89  5 36 31 94 61 48 91 72 39 48 89 36 31 60 34 84  0 99 28 66  6 34 78 91 15 38 37 67 67 14 57 86  3 25 63 56 21  4  9  1 54 80 24 26  5 49 58 39 51 13 92 72 15 43 89 60 46 
10 33 88 61  9 100 82  5 64 87 84 27 45 46 58 22 79 17 73 99  0 77 32  9 22  6 54 37  2 97 88 35 62 10 17 75 65 10 96 42 40 57 27 31 87 98 63 100 67 57 13 94 38 87 69 52  3 19 64 15 
60 79 93 51 63 81 45 24 97 90 41 94 93 32 72 62 71 75 51 28 77  0 98 88 41 67 96 40 59 41 29  8 58 39 57 88 99 98 18 38 32 63  9 38 85 30 20 56 26 68  4 35 81 88 13 41 40 91 86 16 
91 66 35 32 64 82 14 94 74  6 17 54 17 62 44 36 27 80 41 66 32 98  0 15 32 97  6 28 89 76 81 49 71 63  8  8 38 52 91 93 31 60 12 84  5  9 74 26 51 85 81 33 21 16 58 73 95 99 87  6 
62 87 52 81 100 60 94 77 86 62 60 56 18 66 72  3 77 82 95  6  9 88 15  0 71 93 77 56  3 85 83  4 99 20 17 67 11  9 48 41 40 72  2 33  3 42 21 74 79 74 88 83 25 65 77  2 14 42 96 26 
36 64 61 94 69 79 98 72 67 61 69 55 98 68 41 72 100 46 56 34 22 41 32 71  0 35 73 60 42 67 58 82 81 34 72  7 62 33 49 64 34 92 62 56 31 96 81 44 64 84 68 47 19 60 40  2 29 41 98 64 
50 14 83 32 20 38 81 49 30 100  4 48 81 33 69 82 38  1 18 78  6 67 97 93 35  0 15 11 61 56 83 76  9 42 75 10 73 26 64 52 20  2 48 84 94 10 57 10 66 49 18  9 63 87 62 24 49  6 97 37 
90 85 44  4 92 76 98 73 46 24 96 15 27 98 18 15 10 65 44 91 54 96  6 77 73 15  0 73 25 71 54 61 24 37 80 38 43 23 68 87 30 49 25 14 16 55  6 78 12 20 72 79 90 48 57 19 32 54  7 33 
90 77 25 92 74 37 16 17 90 11  1 39 56  7 15 97 62 82 66 15 37 40 28 56 60 11 73  0 76 13 91 86 49 23 64 33 85 73 71 16  2 78  8 76 62 36 47 14 73 11 52 45 96 85 21 30 61 47 63 20 
 3 37 24 98 80 97 36 97 56  9 21 72 31 88 66 10 87 38 61 38  2 59 89  3 42 61 25 76  0  2 52 50 50 47 22 13 88 70 12 67 93 69 55  5 80 43 81 76 44 54 15 86 42 14 40 66 18 50  6 43 
87 35 30 86 49 21 47 13 24 99 20 16 29 16 74 43  8 62 26 37 97 41 76 85 67 56 71 13  2  0 33 61 30 81 22 40 79 11 80 39  6 99 42 77 39  5  6  3 24 46 90 68 50 32 81 25  2 29 91 39 
98 20 99 55 41 74 37 50 82 34 51 62 76  6 32 78 94 26 66 67 88 29 81 83 58 83 54 91 52 33  0 88 51 36 51 33 63 32 24 70 57  7 96 13 23 19 53 60 96 21 52 12 29 35 52  8 13  5 26 46 
30 62 56 38 68 46 66 53 15 37 71 75 56 59  1 66 74 77 29 67 35  8 49  4 82 76 61 86 50 61 88  0 35 83 40 87 24 17 80 84 84 90 100 22  5 26 30 82 98 37 44 99 51 56 75 12 36  6 58 39 
 8 60 81 37 91 68  9 47 46 92 71 25  9 66 23 87 42 35 78 14 62 58 71 99 81  9 24 49 50 30 51 35  0 30 29 23 83 27 28 79 55 31 46  8 74 11  6 60 27 62 80 50 35 36  4 59 50 47  3  9 
56 70 59 96 51  9 10 47 71 44 67 89 13 76 80 18 24 18 44 57 10 39 63 20 34 42 37 23 47 81 36 83 30  0 84 83 84 46  9 21 73 31 100 75 51 61 27 89  7 18 60 94 95 54 30 10 43  4 20 41 
29 94  4 77 90 25 66  4 79 87 31 55 68 49  2 93  2 18 16 86 17 57  8 17 72 75 80 64 22 22 51 40 29 84  0 79 43 89 37 50 51 77  6 46 64 35 46 99 48 20 72 85 49 20 31 26 59 96 17 23 
37 48 43 99 67 80 97 79 73 60  4  9  9 53 98  6 37 52 38  3 75 88  8 67  7 10 38 33 13 40 33 87 23 83 79  0 18 46 86 66 44 65 78 50 47 41 34 15 59 58 79 51 63 31 26 11 11 80 71 52 
 1 65 11 80 84  2 78 98 64 14 20 42 77 45 92 81 14 97 96 25 65 99 38 11 62 73 43 85 88 79 63 24 83 84 43 18  0 25 57 37 23 73 82 57 79 25 24 15 46 59 44 91 38 91 43 85 32 21 81 70 
58 27 14 35 10  8  2  8 79 16 33 88 77 68 34 100 10 74  3 63 10 98 52  9 33 26 23 73 70 11 32 17 27 46 89 46 25  0 52 53  9 29 81 98 77 99 90 54  6 24 31 73 67 90 24 81 69 70 30 55 
 2 81 79 100 98  8 43 75 22 74 27 64  9 82 95 26 28 50 79 56 96 18 91 48 49 64 68 71 12 80 24 80 28  9 37 86 57 52  0 73 80  4 45 84 44 74 86 79 88 30 51  7 42 97 51  4 22 49  4 100 
49 100 17 82 31 68 29 64 37  6 34 41 40 53 60 19 34 28  6 21 42 38 93 41 64 52 87 16 67 39 70 84 79 21 50 66 37 53 73  0 49 100 48 46 76 19 84 52  4 46 70 71 72 67 46 21 22  1  6 84 
24 15 86 34 82 55 70 49 96 45 52 92 56 72 41  1 66 78 38  4 40 32 31 40 34 20 30  2 93  6 57 84 55 73 51 44 23  9 80 49  0 58 14 70 94 68 45 20 98  8 31  6 13 85 19 26  2 59 94 43 
90 48 20 43 95 33 35 68 87 40  9 30  9 32 100 25  1 98 95  9 57 63 60 72 92  2 49 78 69 99  7 90 31 31 77 65 73 29  4 100 58  0 15 25 43 99 31 32 55 60 36 72 99 27 25 85 40 29 49 41 
54 58 87 26 97 88 95 88 47 20 78 42 57 30 67 92 34 82 92  1 27  9 12  2 62 48 25  8 55 42 96 100 46 100  6 78 82 81 45 48 14 15  0 80 58 40 44 42 60 56 11 16 88 79 84 70  2 31 30 29 
77 29 11 60 87 61 24 77 73 44 59 43 32 33 87 96 20 34 81 54 31 38 84 33 56 84 14 76  5 77 13 22  8 75 46 50 57 98 84 46 70 25 80  0 14  7  6 59 72 98 48 33 54 19 70 94 47 78 82 44 
52 67 10 89 36  4 53 70 67 85 89 30 40 81 95 70 74 20 17 80 87 85  5  3 31 94 16 62 80 39 23  5 74 51 64 47 79 77 44 76 94 43 58 14  0 83 69 47 33 85 34 72 99 22 100 38 26 62 16 93 
36  3 83 85 23 50 83 10 79 62 99 96 36 61 50 49 69 33 43 24 98 30  9 42 96 10 55 36 43  5 19 26 11 61 35 41 25 99 74 19 68 99 40  7 83  0 58 42 42 59 10 26  1 42 53 10 48  1 19 78 
44 84 79 22 16 47 11 87 85 52 18 77 28  6 19 74 29  1 89 26 63 20 74 21 81 57  6 47 81  6 53 30  6 27 46 34 24 90 86 84 45 31 44  6 69 58  0 53 63 95 71 59 39 51 35 65 97 86 40 42 
42 40 90 19 33 55 100 83 80 32 17 42 97 70  1 67 65 43 19  5 100 56 26 74 44 10 78 14 76  3 60 82 60 89 99 15 15 54 79 52 20 32 42 59 47 42 53  0  7  4 57 85 100 63 80 44 95 40 50 66 
33 43 79 86  6 32 37 74 39 78 28 66 89 73 51 37 82 43 99 49 67 26 51 79 64 66 12 73 44 24 96 98 27  7 48 59 46  6 88  4 98 55 60 72 33 42 63  7  0 91 41 92  9 98 89 74 60 22 18 87 
73 89 49 37  9  2 63 100 82  7 77 97 73 91 20 34 30 92 12 58 57 68 85 74 84 49 20 11 54 46 21 37 62 18 20 58 59 24 30 46  8 60 56 98 85 59 95  4 91  0 96 60 91 97 68 10 67 20  5 11 
47 62 27 42 97 50 22 94 58 17 52 86 48 55 20 29 41 84  8 39 13  4 81 88 68 18 72 52 15 90 52 44 80 60 72 79 44 31 51 70 31 36 11 48 34 10 71 57 41 96  0 82 23 99 17 84 46 44 28 70 
53 93 40 23 86  4 42 32 66 90 84 12 41 89 88 26 43 64 90 51 94 35 33 83 47  9 79 45 86 68 12 99 50 94 85 51 91 73  7 71  6 72 16 33 72 26 59 85 92 60 82  0 19 73 52 22 37 50 67 46 
89 37 98 14 87  5 94 16 90 35 29 28 10 77 90 49 30 70 43 13 38 81 21 25 19 63 90 96 42 50 29 51 35 95 49 63 38 67 42 72 13 99 88 54 99  1 39 100  9 91 23 19  0 17 33 77 92 70 61  4 
96 19 44 53 15 18 58 81 91 96  2 75 86  9 23 93 18 26 79 92 87 88 16 65 60 87 48 85 14 32 35 56 36 54 20 31 91 90 97 67 85 27 79 19 22 42 51 63 98 97 99 73 17  0 24 65 56 14 99 28 
51 49  2 13 28 99 14 26 56 77 57  3 72 25  7 10 40 84  9 72 69 13 58 77 40 62 57 21 40 81 52 75  4 30 31 26 43 24 51 46 19 25 84 70 100 53 35 80 89 68 17 52 33 24  0 37 46  6 71 61 
54 42 90 79 76 65 82 77 46 53 67 20 61 40 36 64 52 43 72 15 52 41 73  2  2 24 19 30 66 25  8 12 59 10 26 11 85 81  4 21 26 85 70 94 38 10 65 44 74 10 84 22 77 65 37  0  6 57 75 48 
15 23 80 28 69 59 85 13 42 21 34 83 52  4 100  7 27  3 59 43  3 40 95 14 29 49 32 61 18  2 13 36 50 43 59 11 32 69 22 22  2 40  2 47 26 48 97 95 60 67 46 37 92 56 46  6  0 81 18 28 
58 45 94 32 42 85 93 34  8 15 92 64 11 20 70 78 52 57 80 89 19 91 99 42 41  6 54 47 50 29  5  6 47  4 96 80 21 70 49  1 59 29 31 78 62  1 86 40 22 20 44 50 70 14  6 57 81  0 62 83 
16 10 44 57 16  9  9 89 72 48  8 31 28 87 24 34  1 34 93 60 64 86 87 96 98 97  7 63  6 91 26 58  3 20 17 71 81 30  4  6 94 49 30 82 16 19 40 50 18  5 28 67 61 99 71 75 18 62  0  2 
58 17 51 20 16 11 27 35 26 19 46 92  6 73  1 46 77 75 72 46 15 16  6 26 64 37 33 20 43 39 46 39  9 41 23 52 70 55 100 84 43 41 29 44 93 78 42 66 87 11 70 46  4 28 61 48 28 83  2  0 

 0 70 95 63 30 64 15 70  3 85 22 45 29 50 82 52 79 40 39 49 31 70 85 76  8  1 87 47 25 17 97 28 94  1 72 21 71 51 41 82 30 71 30 88 34 68 59 85  3 87 80 58 42 44 53 44 96 78 67  3 
70  0 16 81  9 50 71 76 78  9 66 38 92 31 11 95 73 23 37 39 49 42 51 74 73 67 95 21 72 99  9 67 34 15 68 97 66 87 67  2 74 39 21 72 68 55  7 20 22 54 38  9 59 50 77 56 45 95 99 17 
95 16  0 25 77 65 59 43  3 32 61 86 28 68 30 93 55 83 63 73  5 40 21 36 90 94 93 43 66 58 97 95 49 67 90  8 54 91 33 53 88 75 92 96 97  6 85 20 14  5 70 37 89  6 34 29 25 70 44 29 
63 81 25  0 95 82 85 74 34 70 74 66 70  4 33  1  9 29 40 19 97 11 41 13 55 94 80 61 13  2 65 50 89 94 17  8 71 56 34 24 78 40 65 73 49 17 48 14 92 38 68 89 27 31 72  5 55  6 68 39 
30  9 77 95  0 75 68 95 92 64 25 44 68 54 97 100 89 78 87 23  7 14  2 21 23 95 48 33 75 85 59 57 56 35 48 15  7 66 86 87  1 87 51 15 14 75 29 18 97 87 45 68  4 89  1 55 97 31 32 92 
64 50 65 82 75  0 76 50  6 91 58 50 92  7  5 77 83 93 11 86 32  6 93 27 39 33 76 18  9 63 31 82 81 94 39 58 35  8 56 81 48 70 81 79 34 59 50 13 50 31  1 71 80 78 76 72 50 84 95 49 
15 71 59 85 68 76  0 29 65 79 83 33 38 34 52 96 93 93 29 88 57 44 25 42 82 26 72 33 27 96 67 75  9 50 27 50 56 38 17 20 32 35 31 15 69 36 17 92 81 11 57 60 18  4 47 96 51 13 19 76 
70 76 43 74 95 50 29  0 68 51 94 33 92 63 67 22 86 15 64 49 98 45 35 62  3 98 54 74  6 18  3 88 39  7  9  3 64 56 36  6 62 31 99 73 34 38 38 28 75 56 32 61 78 38 55 16 63 53  8 92 
 3 78  3 34 92  6 65 68  0 39  5 50 62 22  8  9 52 36 13 18 83 79 85 50 14  2 87 87 18 25 91 80 31 18 31 36  1 89 22 95 88 38 46 71  6 81 18 16 92 58 55 70 12 66 36 15 51 49  7 23 
85  9 32 70 64 91 79 51 39  0 49 23 27  5 35 23  9 72 28 35  3 44 100 71 62  4 79 88 68  3 52 58 68 89 91 98 10 84 10 28 62 13 28 24 33  7 53 78 54 10 96 78 62 64 24 13 74 83 80 65 
22 66 61 74 25 58 83 94  5 49  0 98 75 78 27 21 10 72 30 100 96 30 65 87 66 43 49 49 66 99 94 50 56 23 89 18 30 81  5 49 62 86 62 65 41 77 48 69 68 39 73 23 25 81 88 89 59 43 100 91 
45 38 86 66 44 50 33 33 50 23 98  0 90 80 58 61 95 63 25 54 85  1 19 45  2 72  3 45 58 27  3 63 10 74  9 10 94 70  1 86  8 37 85 34 15 46 49 40 80 40 40  7 90  8 65 31 98 46 66 48 
29 92 28 70 68 92 38 92 62 27 75 90  0 63 84 29 97 14 67 12 48 30 91 91 33 16 54 34 41 100 84 73 16 29  7 36 64 75 89 72 24 75 77 26 15 33 10 82 48 100 49  1 71 96  1 39 44 49 84 38 
50 31 68  4 54  7 34 63 22  5 78 80 63  0 95 95 12 35 29 65 19 99 42  2  1 13 95 36 39 69 73 80  9 16 54 79 99 18 13 19 87  9 59 14 74  5 24 45 64 11 13 42 36 63 17 26 95 89 41 85 
82 11 30 33 97  5 52 67  8 35 27 58 84 95  0 19 31 45  2 47 77 16 60 44 91 90 15 86 62 42 12 73 71 70 58 34 70 91 14 38 91 48 44 52 19 58 87 46 41 81  7 19 28 82 10 50  4 48 16 53 
52 95 93  1 100 77 96 22  9 23 21 61 29 95 19  0 64 86 52 68 86  2 14 42  9 25 21 74 86 97 59 86 94 83  4 47 95  9 96 95 73 33 48 42 43 44 60 30 100  4 79 61 99 94 71 25 11 57 41 53 
79 73 55  9 89 83 93 86 52  9 10 95 97 12 31 64  0 65 85 50 28 67 90 95  1 15 36 86 44 89 10 46 100 22  6 51 63 15 74 24 74 69 100 16 58  2 36 68 74 98 47 81 10 73 95 64 29 39 36 39 
40 23 83 29 78 93 93 15 36 72 72 63 14 35 45 86 65  0 49 41 14 48 51 29 36 44 88 96 92 10 63 78  4 54 49 17 46 31 63 14 30 41 63 10 53 69 67 98 70  9  2  8  2 94 96 43 59 25 77 92 
39 37 63 40 87 11 29 64 13 28 30 25 67 29  2 52 85 49  0 83 98 64 59 24  9 44 23 70 77 37 43 60 61 52 35 79 57  2 67 73 47 54 37 97 99 30 41 44  8 24 48 74 42 67 45 14 58 19 57 25 
49 39 73 19 23 86 88 49 18 35 100 54 12 65 47 68 50 41 83  0 11 60 13 53 21 79 36 11 11 69 52 20 67  2 31 66 87 38  4 66 85 57 71 42 59  1 57 96 45 56 11 78 39 61 28 75 10 78 82 25 
31 49  5 97  7 32 57 98 83  3 96 85 48 19 77 86 28 14 98 11  0 16 16 20 22 64  4 61 28 47 62 96 63 77 42 10 19 51 73 54 14 67 46 55 88  6 79 87 71 57 79 69 31  6 17 91 61 94 37 82 
70 42 40 11 14  6 44 45 79 44 30  1 30 99 16  2 67 48 64 60 16  0 98 20 54 18  2 61 26 52 77  2 67 47 42 72 50 84 93 83 90 45 47  7 16 65 33 36 47 17 24 14  5 20  7 52 50 95 42 39 
85 51 21 41  2 93 25 35 85 100 65 19 91 42 60 14 90 51 59 13 16 98  0 61 36 48 91  8 97 51  7 38 27 74 64 37 36 25 52 60 39 74  2 82 100 95 12 93 58 62  2 63 20 22 57  7 19 50 55 68 
76 74 36 13 21 27 42 62 50 71 87 45 91  2 44 42 95 29 24 53 20 20 61  0 24 65 48 80 35 26 21 81 79 49 77 96  5 40 57 44 13 27 28 15 28 36  9 52  8 41 57 94 13 27 94 52 47 48 75 52 
 8 73 90 55 23 39 82  3 14 62 66  2 33  1 91  9  1 36  9 21 22 54 36 24  0 14 89 37 11 64  2 88 87  8 87 10 70 26 91 26 62 35 82 64 94 85 88 58 19 45 49 11 56 57 38 86 50 99 51 98 
 1 67 94 94 95 33 26 98  2  4 43 72 16 13 90 25 15 44 44 79 64 18 48 65 14  0 89 44 97 79 95 16 16 55 17 66 20 65 11 43 14 74 64 20 59 58  2  3 73 28 51 44 80 17 36 35 99 80 20 82 
87 95 93 80 48 76 72 54 87 79 49  3 54 95 15 21 36 88 23 36  4  2 91 48 89 89  0  1 67 87  5 10 24 47 79  2  7 36 75 54  8  9 42 15 50 38 37 76 37 37 60 88 25 18 11 39 97 94 76 98 
47 21 43 61 33 18 33 74 87 88 49 45 34 36 86 74 86 96 70 11 61 61  8 80 37 44  1  0 75 93 75 13 83 29 21 77 48 23 19 63 61 21 77 54 17  8 23 30 53 81 47 84 71 30 35 72 46 93 26 93 
25 72 66 13 75  9 27  6 18 68 66 58 41 39 62 86 44 92 77 11 28 26 97 35 11 97 67 75  0 45 32 25 76 96 94 20 89 49 71 10 46  8 56 39 35 80 64  5 19 33 35 25 48 63 24  8 68 80 48 32 
17 99 58  2 85 63 96 18 25  3 99 27 100 69 42 97 89 10 37 69 47 52 51 26 64 79 87 93 45  0 49 27 55 21 96 22 47  7 46 68 97 26 89 80  4 37 61 66 63 27  8 69 26 40 63 62 79 51 92 73 
97  9 97 65 59 31 67  3 91 52 94  3 84 73 12 59 10 63 43 52 62 77  7 21  2 95  5 75 32 49  0 34 19 69 16 13 31 17 46 34 83 21 66  4  6 99 60 66 93 100 38 39 57 29 26 12 22 19 79  6 
28 67 95 50 57 82 75 88 80 58 50 63 73 80 73 86 46 78 60 20 96  2 38 81 88 16 10 13 25 27 34  0 41  2 99 17 79 58 41 23 93 11 97 83 29 26  2 60 76 26 52 61 10 82 26 60 51 18 48 17 
94 34 49 89 56 81  9 39 31 68 56 10 16  9 71 94 100  4 61 67 63 67 27 79 87 16 24 83 76 55 19 41  0 65  3 44 96 57 78 90 44 63  4 27 40  7 87 32 56 44 23 64 10  1 29 37 33 24 73 41 
 1 15 67 94 35 94 50  7 18 89 23 74 29 16 70 83 22 54 52  2 77 47 74 49  8 55 47 29 96 21 69  2 65  0 25 81 12 29 83 35 52 89 77  2 90 27  2 50 47  7 48 62 68 28 36  2 98 63 74 55 
72 68 90 17 48 39 27  9 31 91 89  9  7 54 58  4  6 49 35 31 42 42 64 77 87 17 79 21 94 96 16 99  3 25  0  9 62 55 56 92 84 50 87 70 85 19 11 71 68 29 37 96 81 39 55 33 65 46 14 21 
21 97  8  8 15 58 50  3 36 98 18 10 36 79 34 47 51 17 79 66 10 72 37 96 10 66  2 77 20 22 13 17 44 81  9  0  3  6 49 80 87 11 21 59 90 71 98 24 85  9 49 57 88 11 77 53  7 58 62 57 
71 66 54 71  7 35 56 64  1 10 30 94 64 99 70 95 63 46 57 87 19 50 36  5 70 20  7 48 89 47 31 79 96 12 62  3  0 97 78 75 68 67 38 24 40 79 98 38 78 49 76 34 71 19 41 64 22 52 27 49 
51 87 91 56 66  8 38 56 89 84 81 70 75 18 91  9 15 31  2 38 51 84 25 40 26 65 36 23 49  7 17 58 57 29 55  6 97  0  2 43 18 52 16 19 16 66 31 77 84 42 90 87 36  8 54 87 84 39 99 52 
41 67 33 34 86 56 17 36 22 10  5  1 89 13 14 96 74 63 67  4 73 93 52 57 91 11 75 19 71 46 46 41 78 83 56 49 78  2  0 100 92 55 72 76 29 71 63 56 75 77 70 78 42 46 34 13  7 95 81 14 
82  2 53 24 87 81 20  6 95 28 49 86 72 19 38 95 24 14 73 66 54 83 60 44 26 43 54 63 10 68 34 23 90 35 92 80 75 43 100  0 24 11 42 74 93 31 50 94 65  8  7 88 24 76 35 66 82 82 78 79 
30 74 88 78  1 48 32 62 88 62 62  8 24 87 91 73 74 30 47 85 14 90 39 13 62 14  8 61 46 97 83 93 44 52 84 87 68 18 92 24  0  4 52 57 42  7 42 31 57 92 88 35 42  4 44 67 51 52 92 96 
71 39 75 40 87 70 35 31 38 13 86 37 75  9 48 33 69 41 54 57 67 45 74 27 35 74  9 21  8 26 21 11 63 89 50 11 67 52 55 11  4  0 37 64 53  1 21 20 94 21 75 84 87 28 58 35 41 97 27 45 
30 21 92 65 51 81 31 99 46 28 62 85 77 59 44 48 100 63 37 71 46 47  2 28 82 64 42 77 56 89 66 97  4 77 87 21 38 16 72 42 52 37  0 99 71 88 40 71  8 95 59 93 16 57 18 88  4 60 88 17 
88 72 96 73 15 79 15 73 71 24 65 34 26 14 52 42 16 10 97 42 55  7 82 15 64 20 15 54 39 80  4 83 27  2 70 59 24 19 76 74 57 64 99  0 39 35 77 87 71 41 32  2 64 23 82 61 50 47 70 44 
34 68 97 49 14 34 69 34  6 33 41 15 15 74 19 43 58 53 99 59 88 16 100 28 94 59 50 17 35  4  6 29 40 90 85 90 40 16 29 93 42 53 71 39  0 43 96 15 55 21 60 80 48 74 97 97 96 36 96 18 
68 55  6 17 75 59 36 38 81  7 77 46 33  5 58 44  2 69 30  1  6 65 95 36 85 58 38  8 80 37 99 26  7 27 19 71 79 66 71 31  7  1 88 35 43  0 36 11 82  6 47 20 82 97 54 16 48 52 21 36 
59  7 85 48 29 50 17 38 18 53 48 49 10 24 87 60 36 67 41 57 79 33 12  9 88  2 37 23 64 61 60  2 87  2 11 98 98 31 63 50 42 21 40 77 96 36  0 23  5 26 52  2 61 18 62 88 55 66 98 60 
85 20 20 14 18 13 92 28 16 78 69 40 82 45 46 30 68 98 44 96 87 36 93 52 58  3 76 30  5 66 66 60 32 50 71 24 38 77 56 94 31 20 71 87 15 11 23  0 11 56 60 45 56 53 46 28 50 38 84 27 
 3 22 14 92 97 50 81 75 92 54 68 80 48 64 41 100 74 70  8 45 71 47 58  8 19 73 37 53 19 63 93 76 56 47 68 85 78 84 75 65 57 94  8 71 55 82  5 11  0 12 99 58 98 52 22 64 96 51 55 42 
87 54  5 38 87 31 11 56 58 10 39 40 100 11 81  4 98  9 24 56 57 17 62 41 45 28 37 81 33 27 100 26 44  7 29  9 49 42 77  8 92 21 95 41 21  6 26 56 12  0 80 58  5 69  5 30 77 83 29 58 
80 38 70 68 45  1 57 32 55 96 73 40 49 13  7 79 47  2 48 11 79 24  2 57 49 51 60 47 35  8 38 52 23 48 37 49 76 90 70  7 88 75 59 32 60 47 52 60 99 80  0 11 81 22 35 75 46 16 99  3 
58  9 37 89 68 71 60 61 70 78 23  7  1 42 19 61 81  8 74 78 69 14 63 94 11 44 88 84 25 69 39 61 64 62 96 57 34 87 78 88 35 84 93  2 80 20  2 45 58 58 11  0 15 89 40 56 26 98 26 99 
42 59 89 27  4 80 18 78 12 62 25 90 71 36 28 99 10  2 42 39 31  5 20 13 56 80 25 71 48 26 57 10 10 68 81 88 71 36 42 24 42 87 16 64 48 82 61 56 98  5 81 15  0 14 21  6 95 44 34 70 
44 50  6 31 89 78  4 38 66 64 81  8 96 63 82 94 73 94 67 61  6 20 22 27 57 17 18 30 63 40 29 82  1 28 39 11 19  8 46 76  4 28 57 23 74 97 18 53 52 69 22 89 14  0 79 47 32 98 28 27 
