facilities = 60 objectives = 2 max_distances = 100 max flows = 100 correlation = -0.300000 seed = 13709194
28  6 12 86 98 33 54 44 26  1  0 89 38 57 78 91 59 88 40 58 66  9 41 22 75 50 83 61 52 71 37  8 16 58 46 17 74 24 33 57 61 89 74 94  1  6 80 97 68 63  3 62  5 25 51 15 67 19 89 76 
78 56 14 45 44 96 80 25 54  1 89  0 56  5 57  6 35 100 45 94 16 45 77 33 75 75 60 38 40 41 73  7 38 57 80 91 50 43 38 73 33 64 89 53 71 96 31 75 28 81 19 76 51 25 62 55 28 73 53 57 
60 24 46 11 57 59 18 56 93  7 38 56  0 80 28 32 10 60  9 29 96 75 17 99  6 93 86 15 84 88 45 48 86 95 27 85 86 23 19 12 37 59 21 30 98 99 54 35  6 10 32 49 77 84 97 20 32 78 31 88 
78 95 43 17 71 30 46 42 44 91 57  5 80  0 50 81 77 41 28 20 33 72 62 82 12 37 99 81 48 17 29 87  6 66 52 84 57 48 15 42 66 10 37 93 42 95 94 80 24 82 89 41 59  5 66 96 73 62 88 91 
87 26 73 32 31 31 17  2 14 27 78 57 28 50  0 28 55 84 99 61 67 93 99 36 19 77 61 86 33 34 80 28  8 44  5 59 51 19 91 76 70 24 45 93 66 78 16 50 64 68  4 60 65 16 100 73 21 24 63 93 
21 19 19 60 87 19 17 50 72 47 91  6 32 81 28  0 93 67 64 12 50 57 26 18  5 71 90 73 49 90 93 71 43 35 86 27 39 31 37 73 50 13 18 95 82 98 11 97  5 38 36 93 49 28 42 88 18 17 94 34 
52 57 92 52 61 95 95 99  3 95 59 35 10 77 55 93  0 54 63 49 93 24 49 11 12 64 30  4 17 24 55 27 14 82 38  8  2 19 11 76 19 60  6 54 79 58 95 44  8 90 50 78 39  8 100  7 95  5 99 74 
53 76 78 40 26 18 21 31 85 45 88 100 60 41 84 67 54  0 70 85 50 78 61 87 55 81 18 98 41 18 69 22 14 33 34 46 19 13 64 13 20 89 99 34 100 61 72 13 51  9 27 28 50 58 52 31 25  1 66 27 
35  1 64 27 33 97 10 57 43 65 40 45  9 28 99 64 63 70  0 15 46 69 81 65 91 20 49 24 49 99 10 25 48  2 56 13 43 22  3 33 79 80 28 39 46 28 89 15 73 59 22 49 50 18 86 17  7  7 92 70 
72 47 61 35  7  6 37  3 78 46 58 94 29 20 61 12 49 85 15  0 63 40 41 86  5 22 31 19 53 10 88 86 75 76 48 95 35 11 42 98 56 34 39 39 92 28 11 41 14 42 38 41 47 80 24 66 57 33 44 68 
86 53 31 86 88 49 40 29 86 46 66 16 96 33 67 50 93 50 46 63  0 99 81 32 25 60 97 35 42 19 88 68 91 17 76 42 63 78 25 14 96 36 68  3 94 10 75 29 76 96 65 44 73 25 53 46 59 79 91 94 
35 94 57 25 91 11 62 72 71 100  9 45 75 72 93 57 24 78 69 40 99  0 77  3 18 48 11 27 44 96 34 50 83 98 12  2 37 90 15 84 52 76 50  3 84 68 62 83 71 63 43 25 73 31 35 19 10  2  9 42 
73 75 20 49 25 50  6 60 100 46 41 77 17 62 99 26 49 61 81 41 81 77  0 79 30 97 28 56 41 94 26 81 42 43 15 84 96 30 25 46 45 39 45 43 86 97 91 100 30 27 57 53 73 49 38  5 48 24  1 76 
24 63 32 55 48 11 43 11 91 51 22 33 99 82 36 18 11 87 65 86 32  3 79  0 61 54 15 92 14 76 46 25 55 59 80 99 81  5 91 82 88 73 50 40 61 95 30 36 75 66 68 15  2  6 91 68 28 43 58 35 
23 12 62 92 63 72 79 71 62 51 75 75  6 12 19  5 12 55 91  5 25 18 30 61  0 44 64 60 25 43 50 56 64 11  6 77 35 18 62 12 78 78 65 35 81 78 82 43 39  7 30 29 47 64  1 91 64 68 13 14 
25 71 67 17 65 96 12 90 45 89 50 75 93 37 77 71 64 81 20 22 60 48 97 54 44  0 97 98 18 18 82 28 79 89 69 31  3 39 25 98 33 76  8 21 94 27 86 26 49 63 25 86  7 43 50 76 83 29 50 37 
28 40 75 75 62 65 96 39 91 83 83 60 86 99 61 90 30 18 49 31 97 11 28 15 64 97  0 81 43 73  7 64 12 45 13 28 98 88 44 89 22 91 80 31 53 83 24 59 93 41 44 31  8 100 32 46 93 24 81 66 
41 10 11 45 71 48 47 28 43 89 61 38 15 81 86 73  4 98 24 19 35 27 56 92 60 98 81  0 49 37 99 61 46 36 79 40 58 67 54 70 93 42 27  1 78 29 30 49 59 77 32 22 50  9 12 10 79 56 63 11 
69  7 35 64 35 62 71 78  2  3 52 40 84 48 33 49 17 41 49 53 42 44 41 14 25 18 43 49  0 19 63 13 94 34 95 31 35 79 58 28 99 61 20 85 25 26 61  8 47 99  8 87 55 47 70 17 85 39  5 82 
36 65 100 55 40 29 36 98 77 87 71 41 88 17 34 90 24 18 99 10 19 96 94 76 43 18 73 37 19  0 66  5 99 43 71 28 53 78 99 76 10 69 57 22 81 71 92 85 69 62 44 91 95  9  5  3 70 86 76  6 
32  9 94 79 80 36 85 98  1 47 37 73 45 29 80 93 55 69 10 88 88 34 26 46 50 82  7 99 63 66  0 71 99 37 62 13  7  6  3 45 26 66 12 37 74 75 36 70 84 67  1 24  4 10 78 11 76 55 57 11 
92 99 93 73 95 95 84 65 70 40  8  7 48 87 28 71 27 22 25 86 68 50 81 25 56 28 64 61 13  5 71  0 73 56  5 77 41  2 86 30 54 61 68 55 16 73 92 87 30 51  4 21 42 98 60 59 79  1 52 89 
65 57  5 59 54 61 12  5 75 84 16 38 86  6  8 43 14 14 48 75 91 83 42 55 64 79 12 46 94 99 99 73  0 44 13 29 49 18 31 36  3 21 40 12 55 41 18 93 62 22 38 12 32 31 93 47 69 89  9 69 
53 49 46 24 84 19 88  8 49 96 58 57 95 66 44 35 82 33  2 76 17 98 43 59 11 89 45 36 34 43 37 56 44  0 77  3 95 59 66 35 56 93 48  7 69 17 27 60 38 76 55 49 97 13 10 42 10 82 44 71 
16 13 31 58 82 32 56 65 61 73 46 80 27 52  5 86 38 34 56 48 76 12 15 80  6 69 13 79 95 71 62  5 13 77  0 72 64 53 75 60 74 51 32 96 96 94 39 69  8 61 12 84 50 73 22 37 24  1 62 83 
51 37 18 56 54 72 77 77 99 11 17 91 85 84 59 27  8 46 13 95 42  2 84 99 77 31 28 40 31 28 13 77 29  3 72  0 80 49 35  1  8 81 39 81 11 72 90 58 40 79 25  9 55 70 22 16 61 69  1 54 
 4 96  3  1 21 92 50 22 46 27 74 50 86 57 51 39  2 19 43 35 63 37 96 81 35  3 98 58 35 53  7 41 49 95 64 80  0 57 74 56 80 41 15 47 37  4 42 44 77 97 56 12 74 70 80 10 33 96 94 26 
70 90 17  2 53 71 30 35 88 85 24 43 23 48 19 31 19 13 22 11 78 90 30  5 18 39 88 67 79 78  6  2 18 59 53 49 57  0 86 26 88 87 66 96 17 90  3 40 65 55 95 95 29 42 12 71  7 71 71  7 
17 96 32  7 38 73 29 58 62 65 33 38 19 15 91 37 11 64  3 42 25 15 25 91 62 25 44 54 58 99  3 86 31 66 75 35 74 86  0 88 15 42 49 61 62 64 79 41 78 45 21 52  8 73 46 61 75  9 86 13 
 3 12 10 54 54 70 69 84 75 34 57 73 12 42 76 73 76 13 33 98 14 84 46 82 12 98 89 70 28 76 45 30 36 35 60  1 56 26 88  0 91 40 50 33 55 72 23 69 38 62 78 86 43 45 70 66 58 32 78 98 
20 60  2 92 13 43 31 57 15 85 61 33 37 66 70 50 19 20 79 56 96 52 45 88 78 33 22 93 99 10 26 54  3 56 74  8 80 88 15 91  0 27 53 46 66 71 100 34 94 69  6 90 25 81 24 37 46 75 18 44 
 2 60 27 99 82 48 99 70 89 21 89 64 59 10 24 13 60 89 80 34 36 76 39 73 78 76 91 42 61 69 66 61 21 93 51 81 41 87 42 40 27  0 66 73 55 31 14 93 58 70 16 74 45 38 78 11 71 97 21 70 
55 53 57  6 20 52 34 24 46  1 74 89 21 37 45 18  6 99 28 39 68 50 45 50 65  8 80 27 20 57 12 68 40 48 32 39 15 66 49 50 53 66  0 53 66 91 30 77 25 47 42 83 54 21  1 70 30 35 66 70 
40 69 15 82 41 80 17  7 82 94 94 53 30 93 93 95 54 34 39 39  3  3 43 40 35 21 31  1 85 22 37 55 12  7 96 81 47 96 61 33 46 73 53  0 62 11 67 81 60 40 92 83 34 74 16 81 83 15  2 86 
83 23 51 30  7 67  5 52 86 80  1 71 98 42 66 82 79 100 46 92 94 84 86 61 81 94 53 78 25 81 74 16 55 69 96 11 37 17 62 55 66 55 66 62  0 25 60 66 21 98 85 98 60 49 41  8 30 83 61 49 
26 72 51 14 67 11 85 17 61 91  6 96 99 95 78 98 58 61 28 28 10 68 97 95 78 27 83 29 26 71 75 73 41 17 94 72  4 90 64 72 71 31 91 11 25  0 35 82  7 64 15 94 43 86 62  9 20 23 47 19 
87 17 64  5 41 26 51 57  8 74 80 31 54 94 16 11 95 72 89 11 75 62 91 30 82 86 24 30 61 92 36 92 18 27 39 90 42  3 79 23 100 14 30 67 60 35  0 74 78 40 49 60 59 18 10 25 22  2 32 11 
44 17 30 25 66 32 38 59 90 57 97 75 35 80 50 97 44 13 15 41 29 83 100 36 43 26 59 49  8 85 70 87 93 60 69 58 44 40 41 69 34 93 77 81 66 82 74  0 22 14 26 20  3 46 94 10  5 15 78 64 
53  2 83 95 19 22 41 89 22 33 68 28  6 24 64  5  8 51 73 14 76 71 30 75 39 49 93 59 47 69 84 30 62 38  8 40 77 65 78 38 94 58 25 60 21  7 78 22  0 89 35 10 50 31 36  8 53 30  8 34 
70 32 50 15 77  6 78 96 68 35 63 81 10 82 68 38 90  9 59 42 96 63 27 66  7 63 41 77 99 62 67 51 22 76 61 79 97 55 45 62 69 70 47 40 98 64 40 14 89  0 52  4 73  4 73 17 30  7 78 62 
48 69 34 83 30 33 27 100 57 51  3 19 32 89  4 36 50 27 22 38 65 43 57 68 30 25 44 32  8 44  1  4 38 55 12 25 56 95 21 78  6 16 42 92 85 15 49 26 35 52  0 77 78 81 75 27 73 78 24 50 
36 42 48 59 97 78 42 94 79 72 62 76 49 41 60 93 78 28 49 41 44 25 53 15 29 86 31 22 87 91 24 21 12 49 84  9 12 95 52 86 90 74 83 83 98 94 60 20 10  4 77  0 66 28 75  5 91 78 94 29 
 5 73 91 10 76 73  6 72 21 37  5 51 77 59 65 49 39 50 50 47 73 73 73  2 47  7  8 50 55 95  4 42 32 97 50 55 74 29  8 43 25 45 54 34 60 43 59  3 50 73 78 66  0 45  9 21 69 47 19 95 
63 19 24 38 44 63 43  1 17 24 25 25 84  5 16 28  8 58 18 80 25 31 49  6 64 43 100  9 47  9 10 98 31 13 73 70 70 42 73 45 81 38 21 74 49 86 18 46 31  4 81 28 45  0 43 86 95  3 17 77 
72 34 25 81 40 93 71 39 47 30 51 62 97 66 100 42 100 52 86 24 53 35 38 91  1 50 32 12 70  5 78 60 93 10 22 22 80 12 46 70 24 78  1 16 41 62 10 94 36 73 75 75  9 43  0 77 58 33 20 92 
89 18 51 55 29 72 94 71 32 12 15 55 20 96 73 88  7 31 17 66 46 19  5 68 91 76 46 10 17  3 11 59 47 42 37 16 10 71 61 66 37 11 70 81  8  9 25 10  8 17 27  5 21 86 77  0 59 10 77 52 
 7 74 84 99 24 78 19 97 82 85 67 28 32 73 21 18 95 25  7 57 59 10 48 28 64 83 93 79 85 70 76 79 69 10 24 61 33  7 75 58 46 71 30 83 30 20 22  5 53 30 73 91 69 95 58 59  0 40 75 20 
 9 58 37 10 36 37 19 53 40 36 19 73 78 62 24 17  5  1  7 33 79  2 24 43 68 29 24 56 39 86 55  1 89 82  1 69 96 71  9 32 75 97 35 15 83 23  2 15 30  7 78 78 47  3 33 10 40  0 67 67 
53 58 54 70 68 20 91 71 21  2 89 53 31 88 63 94 99 66 92 44 91  9  1 58 13 50 81 63  5 76 57 52  9 44 62  1 94 71 86 78 18 21 66  2 61 47 32 78  8 78 24 94 19 17 20 77 75 67  0 60 
24 27 46 57 91 66 39 50 65 89 76 57 88 91 93 34 74 27 70 68 94 42 76 35 14 37 66 11 82  6 11 89 69 71 83 54 26  7 13 98 44 70 70 86 49 19 11 64 34 62 50 29 95 77 92 52 20 67 60  0 

 0 20 46 41 13 55 15 34 49 60 81 74 80 69  4  7 67 23 40 61 32 73 72 16 26 67 46 85 43 40 24 23 98 10 25 50  8 28 38 92 20 95 12 11 74 44 43  9 82 88  6 15 63 19 26 14 92 70 99 25 
20  0 91 67 82 39 73 49 76 95 63 27 83 63 97 76 29 13 33 55 31 76 53 68 75 30 28 49  8 78 42  3 19 100 72 45 52 41 69 82 88 24 22 23 99 12 53 20  3 33 15 90  1 23 17 59  3 81 96 10 
46 91  0 51 62 28  4 57 63 48 49 25  6 66 75 88 36 84 35 39 29 29 43 25 66 49 77 88 91 98 87 28 74 93 28  9 60 34 43 89  3  5 49 69  3 59 56 84 65 73 69 13 68 84 33 43 63 64 52 41 
41 67 51  0 77 23 36 70 87 16 65 65  9 90  9 58 76 95 95 30 46 61 16 65 38 99 31 35  3 52 36 81 90  2 73 33 29  7 21 99 76 63 18 28 78 36 42  9 85 17 71  7 49 51 90 20 24 61 80 60 
13 82 62 77  0 58 85 12 83 85 36 83 76 41 100 62 18 12 92 83 16 32 79 76 82 62 64 73 81 18 19 28 62  2  6 26 56 74 99 12 41 89 15 73  1 60 21 62 74 100 42 35 51 77 100 35  4 57 73  3 
55 39 28 23 58  0 94 26 58 74 54 47 89 58 13 35 41 32 21 22 93  8 56 41 77 84 74 17 80 45 22 27  2 11  9 28 41 75 51 68 50 52 14 84 44 86 64 43 96 39 47 22 36 38 74 70 70  8 87 88 
15 73  4 36 85 94  0 60 22 24 29 37 89 59 18  1 37 21  6 43 68 17 29 89 49 16 98 94 48 62 56 61 64 49 15 33 28 24 29 11 89 43  8 74 49 74 86  2 25 45 48 50 65 80 25 53 76 58 77  7 
34 49 57 70 12 26 60  0 34 40 93 33 92 46 41 61 87  1 20 39 18 71 68 42 29  6 44 62 96 88 88 19 90 84 88 42 66 20 68 93 67 64 27 26 55 39 65 70 17 27 96 68 95 46 28 89 21 67 82 92 
49 76 63 87 83 58 22 34  0 54 58 18 42  2 45 83 69 86 53 27 37 40 48 59 89 70 20 50 39  7 77 57 49 78  8 63 65  1 41 51 86 67 82 54  8 34 63 14 76 64 31 53 29 91 20 50 45 65 83 39 
60 95 48 16 85 74 24 40 54  0 19 28 42 19 11 66 10 60 13 97 98 93 28 94 92  3 10 27 38 40 45 52  5 15 59 31 57 35 94 28 90 72  9 23 81 13 36 75 47 13 25 14 14 99  2 58  8 23  6 87 
81 63 49 65 36 54 29 93 58 19  0 67 17 65 82 78 29 97  3 34  9 32 98 96 92 34 40 86 24 15 73 92 67 18 59  9 32 44 31  5 76 30 96 37 49 59 88 45 100 16  5 80 23 90 23 35 86 48 69 34 
74 27 25 65 83 47 37 33 18 28 67  0 54 25 98 38 53 59 23 89 20 86 71 60 13  3 82 81 85 44 81 29 96 40 51 48 47 24 36 58 19 60 46 92 16 60 44 53 55 84 100 37 45 62 75  9 69 58 93 68 
80 83  6  9 76 89 89 92 42 42 17 54  0  5 96 12 83 42 51 23 81 65 70 64 37 11  4 41 43 96 13 16 68 88 66 84 25 35 10 50 12 68  1 80  9 66 20 88 66 26 54 17 31  5 92 46 59 27 22 48 
69 63 66 90 41 58 59 46  2 19 65 25  5  0 82  4  3 76 70 31 84  9 77  8 74 51  7 45 10 87 94 76 72 70  4 26 72 73 18 98 24 22 95 18 16 53 63 92 65 99 37 48 13 38 77  4 24 10 47 86 
 4 97 75  9 100 13 18 41 45 11 82 98 96 82  0 40 39  1 80 83 45 14  5 37 91 90 98  4 41 53 10 23 22 77 97 33 57 39 94 25  1 95 74  6 43 14 22 97 93 91 59 29 36 53 62 28 79 62 16 40 
 7 76 88 58 62 35  1 61 83 66 78 38 12  4 40  0 17 52  7 34 48 11 97 100 79 86 15 48 86  8 48 29 22 77 93  8 14  5 91  3 21 65 62 69 95 59 60 96 51 85 28 27 83 43 75  7 35 60 83 19 
67 29 36 76 18 41 37 87 69 10 29 53 83  3 39 17  0 50 48 63 74 92 59 17 89 95 88 65 34 14 42 25 78  7 72 68 62  6 84 25 19  9 92  7 55 45 16 46 69 59 45 16 30 67 15 19 30 97 48 14 
23 13 84 95 12 32 21  1 86 60 97 59 42 76  1 52 50  0 83 41 17  5 28 20 44 52 20 47 14 29 44 10 50  3 39 16  7 14 30 36 21 30 10 58 78 13 42 93  2 49 80 22 76 41 22 25 49 68 27 59 
40 33 35 95 92 21  6 20 53 13  3 23 51 70 80  7 48 83  0 57 48 67 41 56 55 12 18 10 99 24 36 82 46 56 64 81 28 72 28 14 11 54 23 22 88 88 38 34 42 77 74 61 72 58 73 45 11 29  6 31 
61 55 39 30 83 22 43 39 27 97 34 89 23 31 83 34 63 41 57  0 99 51 16  7 51 62 75 28 63 41 68 64  5 48  4 57 80 15 52 35  1 23 69 71 13 69 78 79 33 76 13 54 23 92 61 36  4 42  8 99 
32 31 29 46 16 93 68 18 37 98  9 20 81 84 45 48 74 17 48 99  0 26 96 38 74 51 73 82 14  8 81 90 17 56 82 40 58 41 86 27 70 81 54 35 33 18 14  9 21 55 51 45 44 89 11  6 53 44 43 30 
73 76 29 61 32  8 17 71 40 93 32 86 65  9 14 11 92  5 67 51 26  0 61 67 46 62 60 19 97 34 62 31 68 59 55 37 41 13 39 18  3  9 97 38 41 78 56  9 98 34 42 78 94 76 20 34 47 40 26 99 
72 53 43 16 79 56 29 68 48 28 98 71 70 77  5 97 59 28 41 16 96 61  0 54 23 79 10 23 56 85 56 88 88 40 35 64 54 78  5 19 51 51 46 16 32 54 55 85 79  8  1 19 74 84 41 12 47 24  7 36 
16 68 25 65 76 41 89 42 59 94 96 60 64  8 37 100 17 20 56  7 38 67 54  0 35  1 93 71 15 15 65  2 21 81 50 15 18 58 56  8 29  8  7 85 36 54  1 43 87 75 32 30 95 99 24 10 49 44 57 29 
26 75 66 38 82 77 49 29 89 92 92 13 37 74 91 79 89 44 55 51 74 46 23 35  0  1 70 86 37 75 16 75 93 53 16 76 95 44 64 29 10 72 53 28 22 33 38 19 97 47 88 46 29 41 59 19 38 54 14 17 
67 30 49 99 62 84 16  6 70  3 34  3 11 51 90 86 95 52 12 62 51 62 79  1  1  0 37 73 14 15 61 93 54 10  7 11 46 99 44  3 63 82 30 75 75  7 43 25 74 45 48 90 98 65 79 53 27 63  8 55 
46 28 77 31 64 74 98 44 20 10 40 82  4  7 98 15 88 20 18 75 73 60 10 93 70 37  0 32 28 37  2 94 42 16 78 83 100 95 97 67 36 53  7 60 61 50 52 82 44 15 57 59 15 61 86 16 35 27  1 48 
85 49 88 35 73 17 94 62 50 27 86 81 41 45  4 48 65 47 10 28 82 19 23 71 86 73 32  0 40 13  5 18 85  8 91 80  2 44 57 67 68 11 82 80 84 37 41 30 78 60 37 94  1 37 54 83 41 46 24 91 
43  8 91  3 81 80 48 96 39 38 24 85 43 10 41 86 34 14 99 63 14 97 56 15 37 14 28 40  0 18 72 34  9 86 61 65 58 51 31 19 78 89 49 79 35 54 88 64 22  7 62 33  7 34 58 15 16 55 69 55 
40 78 98 52 18 45 62 88  7 40 15 44 96 87 53  8 14 29 24 41  8 34 85 15 75 15 37 13 18  0 19 67 22 26 73 88 51 21 40 22 88 73 22 60  5 58 32 26 56 84 34 64 87 93 46 76 57 54 67 81 
24 42 87 36 19 22 56 88 77 45 73 81 13 94 10 48 42 44 36 68 81 62 56 65 16 61  2  5 72 19  0 44 24 96 73 67 10 39 40 61  8 71  4 65 98 84 68 52 97 54 63 29 89 76 83 38 17 37 69  1 
23  3 28 81 28 27 61 19 57 52 92 29 16 76 23 29 25 10 82 64 90 31 88  2 75 93 94 18 34 67 44  0 91 57  1 99 78 96 59 75 85 71 25 40 51 78 66 67 80 29 39 68 55 62 30 45 35 60 34 84 
98 19 74 90 62  2 64 90 49  5 67 96 68 72 22 22 78 50 46  5 17 68 88 21 93 54 42 85  9 22 24 91  0 51  1 99 42 82 56 70 98 53 93 10  9 63 39 51 72 41  9 18 47 44 79 31 33 81 46 36 
10 100 93  2  2 11 49 84 78 15 18 40 88 70 77 77  7  3 56 48 56 59 40 81 53 10 16  8 86 26 96 57 51  0 71 81 94 64 32 65 37 73 87 81 40 38 88 53 97 94 74 91 58 46 81 49  1 12  2 27 
25 72 28 73  6  9 15 88  8 59 59 51 66  4 97 93 72 39 64  4 82 55 35 50 16  7 78 91 61 73 73  1  1 71  0  7 23 36 40  6 69 23 51 96  3 16  3 90 93 34 53 98 47 85 34 35 82 83 51 38 
50 45  9 33 26 28 33 42 63 31  9 48 84 26 33  8 68 16 81 57 40 37 64 15 76 11 83 80 65 88 67 99 99 81  7  0 65 25 23 37 25 66 15 98 96 43 70 91 55 83 64  4 76 81 57 99 34 48 73 45 
 8 52 60 29 56 41 28 66 65 57 32 47 25 72 57 14 62  7 28 80 58 41 54 18 95 46 100  2 58 51 10 78 42 94 23 65  0 31 77 66 53 28 48 82 100 44 88 13 33 77 68 59  7  8 87 98 95 41 33 54 
28 41 34  7 74 75 24 20  1 35 44 24 35 73 39  5  6 14 72 15 41 13 78 58 44 99 95 44 51 21 39 96 82 64 36 25 31  0 42 21 19 37  4 95 67 88  7 65 42 10 88 49 99 99 93 33 10 20 88 47 
38 69 43 21 99 51 29 68 41 94 31 36 10 18 94 91 84 30 28 52 86 39  5 56 64 44 97 57 31 40 40 59 56 32 40 23 77 42  0 88  9 76 66 62 23 76 40 29 65 91 98 97 35  5 85 23  5 19 61 88 
92 82 89 99 12 68 11 93 51 28  5 58 50 98 25  3 25 36 14 35 27 18 19  8 29  3 67 67 19 22 61 75 70 65  6 37 66 21 88  0 18 24 80 61 45 52 34 31 35 19 44  5 33 49 47 26 74 47 70 37 
20 88  3 76 41 50 89 67 86 90 76 19 12 24  1 21 19 21 11  1 70  3 51 29 10 63 36 68 78 88  8 85 98 37 69 25 53 19  9 18  0 82 71 53 79 58 99 75  9 58 65 98  8 28  2 100 28 88 11 49 
95 24  5 63 89 52 43 64 67 72 30 60 68 22 95 65  9 30 54 23 81  9 51  8 72 82 53 11 89 73 71 71 53 73 23 66 28 37 76 24 82  0 31 40 29 60 31 33 79 48 70 47 19 14 89 51 78 89 37 11 
12 22 49 18 15 14  8 27 82  9 96 46  1 95 74 62 92 10 23 69 54 97 46  7 53 30  7 82 49 22  4 25 93 87 51 15 48  4 66 80 71 31  0 98 48 85 14 58 93 100 21 71 63 90 71 96 22 19  4 86 
11 23 69 28 73 84 74 26 54 23 37 92 80 18  6 69  7 58 22 71 35 38 16 85 28 75 60 80 79 60 65 40 10 81 96 98 82 95 62 61 53 40 98  0 66 31 20 24 19 22 26 52 85 38 45 38 12 32 70 47 
74 99  3 78  1 44 49 55  8 81 49 16  9 16 43 95 55 78 88 13 33 41 32 36 22 75 61 84 35  5 98 51  9 40  3 96 100 67 23 45 79 29 48 66  0 59 47 29 54 87  7 84 30 51 50 39 11 14 23 27 
44 12 59 36 60 86 74 39 34 13 59 60 66 53 14 59 45 13 88 69 18 78 54 54 33  7 50 37 54 58 84 78 63 38 16 43 44 88 76 52 58 60 85 31 59  0 55 34 37  7  5 14 86 44 50 48 42 68 47 12 
43 53 56 42 21 64 86 65 63 36 88 44 20 63 22 60 16 42 38 78 14 56 55  1 38 43 52 41 88 32 68 66 39 88  3 70 88  7 40 34 99 31 14 20 47 55  0  8 70 13 31 17  8 37 12 49 41  6 36 56 
 9 20 84  9 62 43  2 70 14 75 45 53 88 92 97 96 46 93 34 79  9  9 85 43 19 25 82 30 64 26 52 67 51 53 90 91 13 65 29 31 75 33 58 24 29 34  8  0 46 95 61 23 30 22 38 44 49 22 75 100 
82  3 65 85 74 96 25 17 76 47 100 55 66 65 93 51 69  2 42 33 21 98 79 87 97 74 44 78 22 56 97 80 72 97 93 55 33 42 65 35  9 79 93 19 54 37 70 46  0 96 31 66 34 43 89  6  9 67 26 41 
88 33 73 17 100 39 45 27 64 13 16 84 26 99 91 85 59 49 77 76 55 34  8 75 47 45 15 60  7 84 54 29 41 94 34 83 77 10 91 19 58 48 100 22 87  7 13 95 96  0 30 13 52 95 52 77 72 79 43 66 
 6 15 69 71 42 47 48 96 31 25  5 100 54 37 59 28 45 80 74 13 51 42  1 32 88 48 57 37 62 34 63 39  9 74 53 64 68 88 98 44 65 70 21 26  7  5 31 61 31 30  0  4 94 34  6 33 59 81 48 50 
15 90 13  7 35 22 50 68 53 14 80 37 17 48 29 27 16 22 61 54 45 78 19 30 46 90 59 94 33 64 29 68 18 91 98  4 59 49 97  5 98 47 71 52 84 14 17 23 66 13  4  0 47 21  4 32 79 99 43 83 
63  1 68 49 51 36 65 95 29 14 23 45 31 13 36 83 30 76 72 23 44 94 74 95 29 98 15  1  7 87 89 55 47 58 47 76  7 99 35 33  8 19 63 85 30 86  8 30 34 52 94 47  0 21 63 92 56 26 10 15 
19 23 84 51 77 38 80 46 91 99 90 62  5 38 53 43 67 41 58 92 89 76 84 99 41 65 61 37 34 93 76 62 44 46 85 81  8 99  5 49 28 14 90 38 51 44 37 22 43 95 34 21 21  0  7 56 40 68 27 44 
