  11103  10365
  13372  11037
  11610  10355
  12254   9323
  11170   9359
  10521  14073
  11866  10623
  10086   8186
  11534  13378
  10737  11375
  13964  13199
  12028   5096
  13024   5077
  14653  13843
  14749   5893
  12485   5874
  11477   8351
  11994  11497
  12566   9660
  12796  10290
  11133  12000
  11297  10812
  13012   8168
  12953   7327
  14566  11842
  12923   6616
  14946  11616
  13832   5918
  14045  13755
  10956   7095
  10000  14696
  13562  12246
  13919  10738
  13268   5661
  13997   8298
  13736  12781
  11150  14036
  11507   6831
  10772   7269
  11523   6697
  10278  10070
  14550   7681
  11529  12391
  10450  14748
  12714   6573
  10492  10496
  12012  11655
  11765   6865
  12850   5467
  10780  11138
  11652   8348
  14316   8452
  14240  14561
  10666   9304
  14914   8390
  10268  13940
  12297   9478
  10991  10262
  14447  12353
  11044  12308
  10100   9053
  10582   7305
  13058  12960
  13523   8435
  14068  12464
  10635   9429
  10065   6969
  14919  10770
  10989   9869
  14218   6087
  10668   9771
  13128  12766
  12540  10310
  12743  11013
  14091   5820
  13052   6710
  14585  10926
  10906   8516
  11386   7256
  10612   7982
  13778   5829
  11577  12980
  12589   7423
  12791  12660
  13835   7219
  13485   7558
  14612   5568
  11551  12208
  10378  10553
  14486  11317
  11410  12746
  12166   5388
  10474  12369
  14055   7787
  13764  11202
  13024   5678
  12149  12425
  12739  11923
  11381   9771
  12355   5055
  14386  12814
  13077  11431
  11767  10955
  14998   9597
  14529   6930
  10797  12589
  14343   8859
  14942  13063
  13257   6439
  13274   8056
  10938   9921
  11829   7551
  13022  14771
  11881   9329
  13806  13637
  12136  11000
  13937   9576
  13657  13236
  13587   8236
  14195  14705
  13521  14153
  11744   8331
  12711  11197
  14102   5413
  11594   6465
  14589   7122
  14141   6729
  11914  13862
  11311   7912
  11073  13017
  12944   5500
  13336  10107
  10175  14992
  12941  13457
  11093   7368
  14617  10894
  12547   7569
  11255  13767
  12645  10161
  13191  12799
  13061   9824
  13574  14370
  14192   7016
  12089   5459
  14429  10175
  12659  14781
  10039  11893
  11058   9936
  12558  13961
  14525  13446
  11093  11648
  11225   6984
  11501  11801
  13325  14707
  14536   5645
  11886  12645
  12418  11218
  14299   9565
  11790   6087
  10390   8607
  14608  11425
  12268  14456
  11900  14033
  14223   8013
  11301  12771
  12169  12139
  13702  14225
  10849   5338
  11775   5968
  11511   5510
  10374  14757
  14920  14521
  10513   7863
  10706   7006
  12016  11644
  11814   9500
  14438   7344
  10221  12232
  10558  14043
  14822   7539
  11266   6872
  12394  11236
  11357   5099
  14400  13969
  11654   8421
  11041   8112
  10041   7665
  12879   6624
  12488   5855
  13452   6000
  10582  12295
  12282  10545
  13682  14813
  10014   6779
  14335   7712
  10623  13887
  10287   5036
  10228   8889
  13747   6027
  14673   6308
  14931  11025
  10355  11078
  14976   7020
  12923  10133
  14170  13616
  14849  10841
  11585  13102
  11120   6763
  11755  10807
  11592   8444
  13135   6590
  11366  13081
  12420  11547
  14487   7677
  12829   6501
  14181  11378
  10842  14257
  14410  11005
  14695   9547
  11622  14794
  13441  13039
  13999  11509
  11893   6694
  11776  14807
  10287   8575
  13184   9447
  13324  14860
  12560   7696
  12243   6166
  14783   8566
  14482  13616
  12076   6515
  12143   6593
  11691  12034
  14299   7510
  11401  11551
  11141   8677
  12720  12707
  13491  13763
  13383   5779
  12628   9888
  11358   9255
  10247  10996
  11083   6592
  10092   7727
  11001  13943
  12977   7800
  13359  13671
  13209   5060
  11438   6551
  12304   7090
  13473  13511
  10704  10620
  11701   7913
  10126   5680
  10585   6990
  11527  10306
  10130  13588
  12201  14280
  14524  12659
  11774  14292
  14389  13638
  11946   8239
  10495   7180
  12002  13973
  12349  10033
  10447   5684
  12204  10781
  11674  11027
  14131   9406
  10602  11821
  12839   5213
  11904   5414
  10977  12572
  11983   8376
  11193   6522
  10149  13469
  14449  13556
  12272  10294
  14486  14013
  11516  10168
  14340   7723
  10301   9010
  11783   9959
  14188  11173
  12507   7780
  11972  12671
  11179   5954
  12608   8282
  11012   6094
  13440  11476
  12338  13226
  14535   8300
  10009   9494
  10663  12089
  12026  12640
  10642  11415
  13869  14753
  14810  13828
  11780   7647
  10321   8356
  11526  14684
  14528  12811
  14871  12064
  14718  13238
  13150  11837
  10864  11078
  14277  13752
  12235  12718
  10244   7303
  13452   6830
  12452  12822
  10065   8046
  10273   7359
  12794   6759
  14797   8181
  11040   5419
  10035   8362
  11934  14806
  13163  11306
  14736   9596
  14498   9963
  12464  12585
  10926   9266
  13394  14247
  14463   5373
  13790  12571
  11294  13391
  11851   5238
  14743  13782
  12989   6028
  11910   5434
  11624   9195
  14494  14117
  13164  11440
  10868   9652
  13763  13551
  12516  11412
  11823  13526
  14485  13145
  10515   9017
  12245  12446
  14540  13326
  12508   7270
  14663   7117
  12934  14299
  10423   7197
  14165   8842
  14228   7394
  10252   9913
  11860  12207
  13284   7326
  13680  13634
  14515   9532
  11674   6097
  12013   8253
  12375   7626
  10066   5272
  14761  13411
  13179  11532
  13195   7892
  14688   5731
  13937   7991
  10940   9242
  14717   5721
  13108  12736
  10793   8071
  14651  11033
  12532   6352
  14113  10242
  10567   9730
  11171  12240
  12456  11625
  11331  14933
  10975  10095
  12197   6826
  13645  14296
  12794   9550
  12993  11158
  11091   7083
  12795  10841
  11107  14774
  12417  13432
  11430   9869
  11918  14826
  11250  11601
  11664   6477
  12080   5951
  12438   8985
  12460  10731
  13117   9289
  12203  13903
  14415  12897
  14494   9660
  10674  13900
  10915   6076
  10698   8875
  11750  10585
  12786   5764
  10573   9628
  11104   5402
  12796  14580
  14656  14625
  11886   5809
  11957   7654
  14725   7157
  13935   7948
  11421   5086
  13708  10984
  11129   7594
  11003   5843
  11328   6196
  14945  10812
  13612   8415
  13189  13312
  10465   6225
  11375  14988
  14730   7141
  12667  10043
  10023  14492
  12426  11674
  11270  10145
  12351  12864
  10768   8085
  11686  14354
  12399   8479
  10250   5602
  13361  13678
  10417  12036
  14358   6878
  13175  13159
  13973  13588
  12798  11041
  13674  14692
  14066  11199
  11262   7387
  10114   9118
  13138  12793
  13418   7632
  12461   9220
  11950  12152
  13894  12595
  10495  13678
  13454  11386
  13352   8553
  14959   5607
  11996   9344
  12730   7572
  14374   6046
  13638  14658
  10467   7494
  14392   6912
  11721  10202
  12691   6472
  13384   9731
  14394  10686
  14512  10054
  10525  11661
  12137  14721
  13440   8771
  10226  13982
  11858   7862
  12933  11423
  12884   9418
  13375  10558
  11748  13155
  14434  14501
  11671   7585
  13132  13435
  10200  12660
  12717  14335
  14291  11046
  14351  13576
  14241   9835

