  13502  13356
  11597  13256
  13291   8393
  13512  10732
  13311  13755
  12114  13309
  13636   7034
  10630  10576
  12074   8946
  13479   8931
  10489   8665
  12731  12048
  12215   7238
  12275   6158
  11606  11856
  10090   7847
  12201   9872
  11409  11722
  11074   7199
  13057   8991
  13386  14387
  10907  10506
  11299   6046
  12224   8195
  14188   8462
  14568  14945
  10428   9361
  13590  13220
  10862   8170
  14345   9112
  13334   8982
  13943   6073
  11774  13924
  12073  13303
  11371   7348
  14038   8643
  13589  13604
  12247   7116
  11659  11945
  10782  13100
  14036   7685
  12728  11500
  13090  13820
  14341   9431
  10302   6152
  11497  11149
  12877  12497
  10646  11434
  14067   8112
  13616   7456
  13998   5759
  12075  12449
  14283  12992
  14820   5323
  14143   5596
  10996  14725
  13298   6932
  14806  10360
  11131   9938
  10669   7161
  11291  12301
  13397  13688
  11549   8893
  13193  13649
  12708  11874
  10209  10555
  10772   7077
  13333  11729
  12234  12226
  11974  13557
  13195   5824
  12440  11827
  11791   5870
  14607   7642
  10229  10730
  10001  14947
  12726   6990
  12135  12329
  14863  13621
  11216   6662
  11684   6333
  12987   6054
  13563  10633
  12765  13618
  12061  14319
  12564  10358
  13027   6945
  13491  10314
  10819  11297
  11759   6922
  12902  10584
  14714   7120
  14504   7824
  11773  10360
  12508  14257
  10990  10012
  10835   8567
  12620  10596
  14286  10857
  10585  10466
  10120   6147
  13672  13247
  12498  10009
  13913   7739
  14636   5406
  11292   5471
  11570   9791
  11892  13326
  14751  10105
  11324   8392
  12821  10377
  14263  14602
  13811  10254
  13537  10754
  11559  11762
  13612  14879
  12741   7117
  12777   9073
  11493   7965
  13989   5190
  10356   9337
  14193   6588
  12462  12542
  14846   9067
  13251   8976
  10051  14372
  13198  11423
  14707  10057
  13459  11155
  14129   5393
  10182  12651
  11101   5807
  13002  11850
  11951  12448
  12424   5675
  14083   5991
  10424  14593
  12451   8121
  12684  10042
  10806  12618
  13165  10893
  14089  14446
  12729   7818
  11558   6791
  11886  12322
  10842  13844
  10356  10809
  11497   5110
  14848   8899
  13579  10583
  11063  13896
  14048  10247
  14553  13563
  12212   7502
  10110  11257
  14157   7146
  10342  14300
  14259   9335
  14411  14133
  13694   6417
  10888  10093
  12318   5423
  14131  14076
  13465   5673
  14689  13390
  13363  12855
  13439   7685
  14593   9085
  13286  12366
  10284   5604
  12669  14852
  10929   9086
  14475  13436
  11839   9715
  12545   5851
  14039  13127
  11124   7164
  12186   7318
  13657   8258
  13738   6346
  12568   8267
  12727  11785
  12125  12241
  12617   5326
  10957  11049
  10691  13549
  10343  10190
  14330  14017
  12670  13792
  12984  14308
  13600  14431
  13182  14809
  14004   7801
  13211  12998
  11630   6093
  12068   9139
  12102   6242
  11419   5855
  12087  13083
  13260   6763
  10044  12653
  11549  11600
  11606  13455
  10719   8578
  12067  14016
  13816   9789
  13348   5087
  10461   6383
  11009   9239
  14009   8589
  12207   6902
  13083  11168
  13198  12563
  10602   8421
  11652   7805
  14008   7883
  12559  13247
  12642   9224
  10027   5554
  11625  14040
  10301   6020
  13496  10607
  13756   6313
  11078  13134
  12030  13696
  10849  14412
  11265   8576
  12945   8512
  13558  10721
  10303  12144
  10953  14295
  12717  13373
  10198  14747
  12897  10209
  12780   6082
  10856  11402
  12480  13944
  11978  14415
  13186  10426
  13140   8843
  11085  10805
  13775  12768
  11625  12719
  12835  12023
  13860   8101
  11960  14914
  11178   5107
  13311  11835
  10608  10379
  10654  14420
  13896  12275
  14202   9040
  13920  13083
  13679  10237
  11564   5355
  14129  14958
  11652   8292
  12414  12071
  12147  11863
  13133   6397
  11284  13747
  10837   7949
  11937   7147
  10949   9144
  11001   6543
  14652   5878
  10121   6892
  11954   6647
  14310   5859
  10671  13492
  10775   9521
  14469  12813
  13682   6928
  11768   8681
  13018  10286
  10227  12413
  13578   5412
  12349  12014
  10586   7120
  11973   9847
  10286  12660
  14204   5036
  10918   7348
  12598   9834
  13647  14086
  11313   6126
  11110  14883
  10690  14074
  10979   8832
  12427   8860
  10172   7599
  13646   5184
  11891   7358
  10800  13187
  11467  11836
  12830   9641
  14388  10875
  14186   9787
  12632  12736
  10540   9641
  13172   5793
  14947   7852
  14891  14229
  10567   6012
  14922  14655
  11798  13101
  10590  14224
  12337   7726
  10333  14437
  12333   9829
  13204   5255
  11576   7726
  12354   8504
  11825   8551
  10554   7565
  12714  12270
  11110  10665
  10542   9595
  14659  10275
  10516   7783
  13002  12228
  13065   5476
  11334  12033
  11244  12514
  14037   9133
  10820   9516
  14075   6909
  11842  10311
  10068   6937
  11760   7740
  10613  10263
  13848   7871
  14912  14732
  14815  12155
  14937  10496
  13199  12755
  10557   8721
  11713  13385
  14642  14069
  12433  10145
  10765  12652
  13343   7743
  14450   9708
  10488  12317
  11427  10155
  10423  14558
  11697  13035
  13655  12759
  13765  11307
  10575  12279
  12746   9299
  11091   6383
  10264   9666
  14285   7632
  12617  10132
  13435   9785
  10949   9646
  10376   9311
  13165   8476
  12208   5810
  14151  14830
  11658   6285
  13951  10731
  10387  13595
  10749  13627
  14577   9544
  14256  13544
  13724  10354
  11872   9443
  11759  14498
  10800   6385
  12695  11338
  12632  12949
  11012  13843
  12199  10782
  13107  11521
  10734   8973
  11526   5626
  12200   9312
  13236   6144
  10518   9047
  10606   5668
  12052   9326
  10227  12731
  13506  13136
  12787   9605
  10891  12853
  10909  14120
  10130  10420
  13247   9873
  13633   9257
  11281   7058
  13888  13090
  11863  11322
  13532   9404
  11677   9686
  14569  12885
  12895  11583
  10868   7373
  10795  13296
  12400   5883
  12615   5155
  14642  13713
  10697  13738
  12886   7643
  13032  13079
  12818   9961
  14195   7422
  13045  10956
  13173   7940
  13752  11012
  10145  11467
  11262  10699
  14118  11659
  12679   6233
  12985  13264
  12970  12984
  14985   6874
  13822   8418
  13088  13187
  10193   8447
  13474  10154
  14007   6492
  12169  14645
  11648   7714
  13768   7940
  14847   8093
  14202  14377
  14742  10861
  12948   6670
  13342   6363
  11747   6190
  10203  12452
  10598   7743
  14885   8039
  14250  12752
  13608   5494
  12253   6467
  10817   5742
  11421  12851
  13369   6388
  11449  12681
  10973  12999
  11448  11786
  12421  10362
  10844   7381
  14396   7439
  10490  13478
  13093  11457
  13941   9468
  14315  14508
  11267  13235
  13112  10372
  11352   9664
  14175  10406
  12062   5300
  13217   8333
  11436  12998
  11847  11506
  14548  10455
  14290   7468
  11798   5944
  10103  13071
  11440   9231
  10664   6428
  10460   7060
  13557   9349
  14992   8538
  11301   9005
  12440  12316
  10826  13971
  12267   7428
  12854  12395
  12940   8184
  12051   8305
  14855  11148
  14585  11302
  14353  10705
  14534   6067
  12898  10965
  12510   5593
  11815  11451
  14047   5224
  14112   9383
  12896  12680
  10868   5117
  14859   6227
  12186   6916
  13249   8464
  14826  11196
  13759  13276
  11066  13699
  14448   8695
  14651   9210
  13437  12639
  14602  14225
  13514  14050
  13318   5854
  13791   5469
  10948   6620
  13571   6526
  14539   7019
  11536   6277
  14694  11390
  13106  10339
  13593   7962
  12325   7407
  14910   9354
  13922  10975
  11565  10200
  14414   5211
  11267   5608
  12103  14103
  13052  10820
  13173  13853
  12909  14253
  11881  11936
  11866  12012
  11611  12593
  11538  10084
  13914   7456
  14440  14260
  12442  14134
  12784  14647
  10246   8568
  13153  10862
  10953  10960
  14025  10904
  13357  11457
  12619   6541
  14384   5865
  14436   6191
  14377  13830
  14093  11020
  13935   8098
  12979   8116
  13427  10067
  10178   6554
  14623  11654
  11054   7256
  13036  14039
  12687   7933
  13344   9737
  12916  11982
  10254   8565
  12481  14137
  14687  14276
  12362   9037
  11837   7467
  12468  10045
  12262   8213
  12354   8899
  13594   9123
  13243  13240
  13123  11726
  10360  13369
  11210   8414
  12196   5784
  12516   8139
  13491  14503
  13715   6126
  14347   9235
  14002  14195
  14983  12437
  13380  14457
  11145   5699
  12508   7935
  12610  12267
  12705  11427
  13475  13448
  12624  14168
  13081   7153
  10513   8835
  14584  14548
  13360  13972
  14868   5167
  13182  11814
  14259   8493
  10715  14644
  11196   5696
  11500   7921
  11743   5678
  11437   6425
  13375  11340
  14290  14220
  11734   7700
  14084   6279
  14069  14926
  13786   7896
  14647   9697
  13726   9003
  13104  13818
  14079   5690
  12743   5270
  14481  11453
  14555   7060
  11116  10775
  14955   5315
  14487   7172
  14657  12752
  12619   8496
  11831   8324
  13624   8409
  13430  13876
  13027   9862
  14787   6385
  11712   8185
  14239   8460
  12916  13823
  11471   7675
  12021  12060
  14110  13280
  10550  10244
  11507  14982
  13146  14762
  10659   5924
  14936  14606
  10352   7497
  10581   8383
  12369   7258
  14699  11098
  13791   7040
  13338   5489
  10611   5375
  13200   8242
  10811  11704
  12612   8436
  14735  13548
  11908  11022
  13376  14685
  13240  14116
  11155   7152
  12504  10141
  13373  10422
  10854  14364
  14941   5019
  10129   9064
  13232  13109
  12021  12520
  10012   8517
  10646  12257
  14082   9268
  10866   7504
  13229   7198
  14467   6716
  12674  13393
  11475  10732
  12777   6185
  11649  13399
  13985  14755
  14767   9030
  10865   7217
  13305  10371
  10746  14268
  11794  11599
  14151  14467
  14385  12873
  12414  12581
  11330  14675
  13903  12902
  14468  10763
  13448  12530
  10737   6632
  12089   9923
  11866  12236
  13892  10859
  10891  11831
  13789   9377
  14224   6759
  13335  12511
  12332   5262
  12121  12232
  10222  13324
  13075   8461
  12245   6909
  11384   5738
  14919   5063
  13731  12997
  10043   9932
  12963  12244
  13534  11436
  11940   8917
  13654  12570
  14588  10782
  11516  14055
  11230  12820
  12132   8596
  11132   8341
  13982  10864
  13351  10081
  10119   5745
  11393   7668
  14109  11263
  10091   5481
  14674   9337
  13594   8103
  12313   7989
  13163  13321
  13971  10289
  14244  11335
  11505  13728
  14668   9996
  12685  10085
  14239   9168
  14274  11505
  12358  14941
  12192   9363
  14362   5297
  11166   6102
  11897   9119
  12095   6105
  14121  10965
  11290   7815
  13460  12253
  11596   9394
  11130   6887
  10063   8588
  14315  13332
  11572   9366
  11545  13341
  11825   6823
  13645   8017
  10546   7161
  10912   6880
  10562  12605
  13853   7109
  11810   5221
  10366  14680
  11696   6517
  11347   9276
  11436   7931
  10473   5833
  11088   5515
  13797   6208
  11204  10616
  14422   8734
  14729   9051
  14169  13634
  14986  12095
  12092  12392
  12791   8007
  12678   5923
  10968  10940
  12575  13985
  12630  12679
  14120   6251
  10102   9772
  13301  10210
  14229  10049
  10662   6584
  14786   9446
  10406  11738
  12512   5319
  13965  11752
  11465  13175
  10736   9869
  10301   5837
  13095   7608
  13828  13448
  14631  12075
  14451  13075
  13513  10955
  12105   8192
  13215  10659
  14413   7423
  11388   6751
  14184   6873
  12355   5302

